"","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
"NE",0.0238706501119572,0.0200600450268626,0.0234803734951915,0.0177093590050628,0.00700361327240368,0.0237406417425071,0.0168055556552309,0.007088891791586,0.0189757130613827,0.0159629563849259,0.012684312343319,0.00708989421633391,0.0285958596423084,0.0293157145700227,0.0182949629920536,0.0280103450995195,0.0276220287817994,0.0266876976747578,0.0168317017534393,0.0165662151626658,0.00725197344782645,0.025031003469698,0.026512710039545,0.0283339519828287,0.0276477588181393,0.0145704011311368,0.027605702121522,0.0216928812035825,0.0285053911894731,0.0329593613935598,0.02504747873534,0.00948988113124411,0.00755273301360562,0.0125164887169831,0.00902103908245387,0.0275522592709641,0.0233773301604032,0.0274654256797467,0.0261248420756018,0.0210351117119054,0.0194740539245421,0.0280096900750793,0.0240343433447471,0.00776770434493959,0.0239701598770076,0.0220631399159341,0.0224302874952274,0.0245816121803831,0.0277800787691788,0.0264975305214914,0.0277559451663839
"NH",0.0175826333648501,0.0156903796282691,0.0179752778698731,0.0162244719440792,0.00764681552947196,0.0222131092005246,0.0245773164173889,0.00701534919388007,0.0233148637329706,0.0200009761125938,0.00826262146307747,0.00724327612216745,0.0259814915569062,0.0234481681059803,0.0211127615525754,0.0224517142600886,0.021784128253863,0.0215564120463711,0.0119089513581273,0.0228104245358067,0.00931490617953155,0.0290689210647737,0.0260871638374395,0.0275446031395898,0.0234220191471525,0.0100402558390101,0.0265086219916749,0.0185642648384191,0.0232684407380799,0.02504747873534,0.032993551306729,0.0153147512675622,0.0073886035929595,0.0122705865606041,0.0127511704840378,0.0256024224638276,0.0162074213063864,0.0269792092187569,0.0275143402969181,0.0252229445345086,0.0165172603578384,0.0238119606139836,0.0186759579502693,0.00690693599719908,0.0177274164938288,0.0244889669311258,0.0287409740334058,0.0254168516632931,0.027921006709233,0.0231951459792042,0.023041851229607
"NJ",0.00645127476717581,0.0066162106334864,0.00665563213598471,0.0194928729252318,0.0189546179247091,0.0155378710896895,0.0247918836145687,0.0136732613301646,0.0169775469616214,0.0203739136708729,0.00780863566906285,0.0155273127405706,0.0084410183617466,0.0080176109290341,0.0240228232941133,0.00780024002461939,0.00738293690662812,0.00727518490868212,0.00697557832036317,0.0253335362696984,0.0194825190548367,0.013087175169443,0.0129269929559808,0.0121200545064783,0.00780084059531766,0.00743082690603518,0.00827420873634284,0.00691743822027533,0.00739078433103903,0.00948988113124411,0.0153147512675622,0.0348807127124086,0.0148630481812509,0.0210955185374611,0.0293762286863708,0.0114943587754175,0.0064541290060012,0.0142628801371397,0.016021473729349,0.0232738719759139,0.00674805368058729,0.00754170475431309,0.00679726480091507,0.00877780648067449,0.0112257846128661,0.0140449448919781,0.0142831537503059,0.0188450462477984,0.012697049500685,0.00766502840976393,0.00735196585014761
"NM",0.0124760166349065,0.00697418684745121,0.00712468698729274,0.0212615414948576,0.0236559804381282,0.0083732413470491,0.0103876012110998,0.00717186403058851,0.00736751546492902,0.013920932741261,0.00774871736034423,0.0261916823136566,0.00760645834741283,0.0076983599973485,0.00868862515463993,0.0075084811653335,0.00731355437059707,0.00734258873387328,0.00693523470322887,0.00877064892544292,0.00716474376995196,0.00773487139925184,0.00749702850569386,0.00731870581514363,0.00732117496033033,0.0072450422466972,0.00755048907014875,0.00699242782334111,0.00726120992534874,0.00755273301360562,0.0073886035929595,0.0148630481812509,0.033645806972571,0.0211087951126448,0.0131671316847574,0.0074459758968109,0.00749713379135364,0.00903464865338302,0.00749919926314827,0.0109200051378102,0.00699641318918001,0.00745601793165804,0.0070561835400064,0.0207777537651164,0.00729660916650582,0.00674317730675135,0.00756694858283219,0.0111856483573908,0.00756525949468273,0.00751497004694368,0.00738488430024948
"NV",0.012816535034956,0.00687860909863587,0.00753883832414586,0.0282473887818448,0.0222252044781475,0.0139681810625398,0.0173123569058009,0.0072615086237718,0.0141752325917916,0.0216756643298119,0.00699552103336993,0.018090672795134,0.0112595647286284,0.0125932170691373,0.0215063774648352,0.0114150919704787,0.00877421947780201,0.00947626917116062,0.00745640171425544,0.0165324604707779,0.00839649414540688,0.0119338034420199,0.0144997676743079,0.0119395967567852,0.010043047168114,0.0069490673226622,0.00967347668971529,0.00758179831066832,0.00910476677105025,0.0125164887169831,0.0122705865606041,0.0210955185374611,0.0211087951126448,0.0341564485367432,0.022323091586176,0.0139252866717418,0.0097971735020369,0.0155977127241836,0.0159120853963364,0.0208237083849893,0.00731278096223882,0.00954948785063381,0.00771241715806221,0.0204617984488603,0.0153296357909416,0.00809325294682569,0.0102714815527501,0.0192376446208625,0.0140717734762173,0.0101247995113636,0.00923961839097355
"NY",0.00661203652037221,0.00656799694754761,0.00662486805555622,0.0195239039599937,0.0202412861188045,0.0145693324973845,0.0220404274741212,0.0155710448250885,0.0162242583402556,0.0187700871390584,0.00796844770189288,0.0142211594095625,0.00797160024144099,0.00806426580092338,0.0248768225812908,0.00780856891854319,0.00732531515788793,0.0071958848626272,0.00703738404376731,0.0234205599212027,0.0206950322292114,0.0104871455489076,0.0123525827535121,0.0110491857072907,0.00764428331895942,0.00770431710546614,0.00759681984802405,0.0068333726680986,0.00726403213767348,0.00902103908245387,0.0127511704840378,0.0293762286863708,0.0131671316847574,0.022323091586176,0.0344231896835015,0.0111139048744053,0.00699108788595101,0.0129545230852169,0.0149858026343027,0.0221401083524788,0.00666210128063932,0.00725075747954929,0.00682173027619033,0.0108969802343089,0.0128357090243869,0.013033521285302,0.0113798153889314,0.0177618412348164,0.0115243368884484,0.00731908282040048,0.00710958622899782
"OH",0.018751636744262,0.0226947683282176,0.0241936200901578,0.0165510197298294,0.00735348002407466,0.0204533857645591,0.0187642984854482,0.00681144657926992,0.0244468835307157,0.0204648868902135,0.0172794145254658,0.00701608590091455,0.0280346813634346,0.0267347285838201,0.0207254299028997,0.0280580670634821,0.025422037372973,0.0268279201701746,0.0208698385899225,0.0173131685624712,0.00843382864855891,0.0261853856720349,0.029226178369514,0.027700945532084,0.0283175324670815,0.0181544406834951,0.0266190752332971,0.025148635589765,0.0259552929001563,0.0275522592709641,0.0256024224638276,0.0114943587754175,0.0074459758968109,0.0139252866717418,0.0111139048744053,0.0328407494344738,0.0216832417283658,0.0267441558834997,0.0284548363759449,0.022191194801046,0.0235792454987498,0.0260644219099921,0.0252459838314119,0.00742337870355099,0.0199153258162619,0.025168316263061,0.0231500730922906,0.0234760934310538,0.0285417937564811,0.0269862189431722,0.0256318695869745
"OK",0.0247004828116735,0.0251451659258589,0.0277569543633925,0.0142624265191335,0.00774234001529891,0.0175204839823737,0.00720584970265491,0.00763432948710445,0.0116676984211414,0.0130238938862806,0.0168857186722873,0.00730549010341939,0.023204105771737,0.0252671417890048,0.00833689496929397,0.0259295657422946,0.0270523505666125,0.0271226491921581,0.0199053044115987,0.00689654944350526,0.00694089045197104,0.0174400561251565,0.0201288032503851,0.0207525826125625,0.0253143804386739,0.0208183437056435,0.0235818818365085,0.0242470193068715,0.0251414010377975,0.0233773301604032,0.0162074213063864,0.0064541290060012,0.00749713379135364,0.0097971735020369,0.00699108788595101,0.0216832417283658,0.0339580312130954,0.0212920613417948,0.0187654122300051,0.00994838031524085,0.0225831646818058,0.0259005413926269,0.0271278733482081,0.0117134062052162,0.0163860679552073,0.0155509908530283,0.012989565516305,0.0152180185323023,0.0201688402735076,0.0263618063432014,0.0265430010377326
"OR",0.0224482429163389,0.0167985046326046,0.0207779361371841,0.0204523696150093,0.00788933174142839,0.0256682266458449,0.0210432670299941,0.00695423585510382,0.0199714779799413,0.0205642498988222,0.00872747782170069,0.00713190209112191,0.0274233244593056,0.0268267771932041,0.0216772537543706,0.0257784913680669,0.0256774484220716,0.0245219913402644,0.0121889316628992,0.0202391201619077,0.00764342777867258,0.0263498494783691,0.0264154494496113,0.0285322941006833,0.0255202225149367,0.0109558374182978,0.0270732990545961,0.0197223336509932,0.0253631475642552,0.0274654256797467,0.0269792092187569,0.0142628801371397,0.00903464865338302,0.0155977127241836,0.0129545230852169,0.0267441558834997,0.0212920613417948,0.0334783705425616,0.0275790499934827,0.0245730045027824,0.0166477949173335,0.0260193318676861,0.0214385749143467,0.00753257017034149,0.0208988416263523,0.0221911683995307,0.0243082148146202,0.0276578920950239,0.028133174797574,0.025103794308913,0.0251887560488442
"PA",0.0169774284416699,0.0191754434741053,0.0207816781838892,0.0181317980445341,0.00785004368137601,0.0216086974814496,0.0232784902429616,0.0070914029789359,0.026148264787849,0.023466789544167,0.0138060815369323,0.00707285324697113,0.0265076635755733,0.0248666360246925,0.0240140981735581,0.0254319105391067,0.0230644776555756,0.0240586828326912,0.0170247195132038,0.021375678996174,0.0109495348137624,0.0271948182652055,0.0288226560299191,0.0275215917854156,0.0258227306386652,0.0140845746212766,0.0256449240034112,0.0220168351784888,0.0236479348163646,0.0261248420756018,0.0275143402969181,0.016021473729349,0.00749919926314827,0.0159120853963364,0.0149858026343027,0.0284548363759449,0.0187654122300051,0.0275790499934827,0.0328377397615311,0.02565650231344,0.0203658784505903,0.0240881940980542,0.0219540268396819,0.0071854553596105,0.0191737329912376,0.025677551844685,0.0251379326141092,0.0253423477756052,0.0285302061369754,0.0249082233281856,0.0235191415131451
"RI",0.0140130788777427,0.00863234839371709,0.0109464173558203,0.0224566112138382,0.0117587797933984,0.0226581445154808,0.0283011656560724,0.00765447042059441,0.0233827111062679,0.0226052504028153,0.00689267154724148,0.00857682094517378,0.0205173851740051,0.0191034913140586,0.0286736221129163,0.017562054345771,0.0157681386234206,0.015302824196089,0.00788185495730658,0.0272013697784008,0.0136009337913085,0.0235504471088495,0.0232558315406501,0.0233482382764333,0.0175647686288275,0.00681915431394618,0.0195272159855862,0.011772801678047,0.0173209568193447,0.0210351117119054,0.0252229445345086,0.0232738719759139,0.0109200051378102,0.0208237083849893,0.0221401083524788,0.022191194801046,0.00994838031524085,0.0245730045027824,0.02565650231344,0.0339289211240221,0.0100067479686255,0.0173501388658694,0.0119607595075771,0.00743129151143438,0.0197869292890219,0.0209894407631976,0.0238766971370193,0.0280977917992837,0.0241813497295302,0.0164634775125768,0.0163554946334653
"SC",0.013155768639843,0.029305214133736,0.0273245753421426,0.00751242134115549,0.00742503352726399,0.00924184172063305,0.0083936911238301,0.00720774578280161,0.0203421579044523,0.0155691549071828,0.0256313098108185,0.00756210452833863,0.0215136941811324,0.0198232374011919,0.00956850436101512,0.0244751520825046,0.0217580929322753,0.0255301632580052,0.0277693250219307,0.00742168159145678,0.00783277333509018,0.0188742561281751,0.0231235823365405,0.0186870946050551,0.0253491094690615,0.02704876179217,0.0209953017804257,0.02902654704476,0.020845713322045,0.0194740539245421,0.0165172603578384,0.00674805368058729,0.00699641318918001,0.00731278096223882,0.00666210128063932,0.0235792454987498,0.0225831646818058,0.0166477949173335,0.0203658784505903,0.0100067479686255,0.0334358099604626,0.021614313689901,0.0276120458329746,0.00723436189219041,0.00906165448026998,0.0212927079100196,0.0148203938667375,0.0105327458997046,0.020109372857327,0.0252246697016179,0.0220793245834373
"SD",0.025582363019635,0.0227449052363812,0.0264282401075289,0.015123496357873,0.00698878993880587,0.0211292194375053,0.0136926460936969,0.00750295370983821,0.0172986325187644,0.0143137314603135,0.0137161141834747,0.0072335328061242,0.0285285712507895,0.0285565868619318,0.0138838411709207,0.0280888897999675,0.0285540507936811,0.0282339125592538,0.0179516055733234,0.0126536404016363,0.00683221133542061,0.0246931421554822,0.0250654560601076,0.0267205012344556,0.0278576216092138,0.0172809370126323,0.028591135441479,0.023950890678235,0.0289647132982573,0.0280096900750793,0.0238119606139836,0.00754170475431309,0.00745601793165804,0.00954948785063381,0.00725075747954929,0.0260644219099921,0.0259005413926269,0.0260193318676861,0.0240881940980542,0.0173501388658694,0.021614313689901,0.0326328114720834,0.0261316758599556,0.00757557327378154,0.0200890448884388,0.0201364179048383,0.0219625317040113,0.0216309722024417,0.0265275096813219,0.0282599435180162,0.0291908495307757
"TN",0.0198870435199037,0.0281028947132417,0.0291951204026735,0.0105967697355933,0.00718881074552658,0.0157761921573433,0.00883491744902115,0.00741548731595765,0.0176664933939134,0.014969282291356,0.0217158320517303,0.00747298197521569,0.0248718806401659,0.0247740615095802,0.0108035980429554,0.0277313849589654,0.0270424307334255,0.0287693310954372,0.024517801690499,0.00791262169821887,0.00733989919526618,0.0202467783026137,0.0240736170757675,0.0226605670128312,0.0280214155124486,0.0240804651373762,0.0245993237909514,0.0288058599983059,0.0256244700529695,0.0240343433447471,0.0186759579502693,0.00679726480091507,0.0070561835400064,0.00771241715806221,0.00682173027619033,0.0252459838314119,0.0271278733482081,0.0214385749143467,0.0219540268396819,0.0119607595075771,0.0276120458329746,0.0261316758599556,0.0328888536375463,0.00710794529602286,0.0144400746154728,0.0213628188933666,0.0159628560243262,0.0153064585305058,0.0226355868146477,0.0279449764183409,0.0266086331453233
"TX",0.0136631098153327,0.00723262692973348,0.00711903619409727,0.0199612755378938,0.0213063149273344,0.00851470460974827,0.00714843127214512,0.00723394394713825,0.00692426794596422,0.00965885511055859,0.00759349664299329,0.0186418690217001,0.0077127087919063,0.00874636622398412,0.00758535799581259,0.00766167218331753,0.00746632065137407,0.00740567634752519,0.00729445952962743,0.00726515885541308,0.00698715437470914,0.00714170929335589,0.00735384631526419,0.00720692354410011,0.00744738741742458,0.00711805718662799,0.00763366523123591,0.00703659422748755,0.00747150120746787,0.00776770434493959,0.00690693599719908,0.00877780648067449,0.0207777537651164,0.0204617984488603,0.0108969802343089,0.00742337870355099,0.0117134062052162,0.00753257017034149,0.0071854553596105,0.00743129151143438,0.00723436189219041,0.00757557327378154,0.00710794529602286,0.0339205445825016,0.0108702461413949,0.00649016441317681,0.00682049172079359,0.00834486569783632,0.00737855284702233,0.00756127465905435,0.00755062577185734
"UT",0.0214238382735782,0.00988150202741361,0.0138406229281457,0.0190652617799053,0.00807974887657474,0.0231555364837346,0.014726218666238,0.00715424960599844,0.0120792061593633,0.00875986406139528,0.00712122316695758,0.00712791105261402,0.0203053791753006,0.0233667168684785,0.0188596145578878,0.019814809391468,0.0203556307575695,0.0175240025632455,0.00983617273995562,0.0174223101071468,0.00775479418213083,0.0158191708184068,0.0186584497745823,0.0222089512395463,0.0186375231877595,0.00754179655800184,0.0180791360878625,0.0109410831259038,0.0224045982309582,0.0239701598770076,0.0177274164938288,0.0112257846128661,0.00729660916650582,0.0153296357909416,0.0128357090243869,0.0199153258162619,0.0163860679552073,0.0208988416263523,0.0191737329912376,0.0197869292890219,0.00906165448026998,0.0200890448884388,0.0144400746154728,0.0108702461413949,0.033005959386427,0.0147552316784643,0.0151879762171723,0.0227764096428616,0.0205918452806616,0.0159739481983042,0.019861345965494
"VA",0.0105561230854598,0.0195011102852754,0.0190406180619849,0.00996023248663946,0.00721318697041326,0.0190224019980479,0.0214769412962766,0.00779742896510478,0.0257779495974476,0.0182494141937406,0.0174180942952214,0.00749559003167892,0.0227605194917135,0.0199403874755687,0.0207757403514794,0.0221881810324795,0.0208570537519444,0.0214325998985436,0.0183709978988831,0.0205375101554611,0.01513694372278,0.0234228110629859,0.0255188534586195,0.0249583272943335,0.0240838902529172,0.0156358510394151,0.0223797119904251,0.0226382039693087,0.0205162457938029,0.0220631399159341,0.0244889669311258,0.0140449448919781,0.00674317730675135,0.00809325294682569,0.013033521285302,0.025168316263061,0.0155509908530283,0.0221911683995307,0.025677551844685,0.0209894407631976,0.0212927079100196,0.0201364179048383,0.0213628188933666,0.00649016441317681,0.0147552316784643,0.0341266851314741,0.0229140949609509,0.0195460428745692,0.0238337797264081,0.0214622172189189,0.0197463846079639
"VT",0.0162524120026963,0.0137732113180103,0.0158953457762651,0.0139339721183984,0.00737378573175798,0.019357892595555,0.0242613137503528,0.00720583393344898,0.0230788196477005,0.0173696785375195,0.00727574401907061,0.00727490496946298,0.024557265347654,0.0207398201474526,0.0193497732174339,0.0198264803628504,0.0189608220222919,0.0190316115675495,0.0105393238113944,0.0223178476942393,0.00981192845782016,0.0285505628085579,0.0240969425079688,0.0254956800275704,0.0209067530976551,0.00910535003067877,0.0250685972019315,0.0167387995212386,0.0212478676962835,0.0224302874952274,0.0287409740334058,0.0142831537503059,0.00756694858283219,0.0102714815527501,0.0113798153889314,0.0231500730922906,0.012989565516305,0.0243082148146202,0.0251379326141092,0.0238766971370193,0.0148203938667375,0.0219625317040113,0.0159628560243262,0.00682049172079359,0.0151879762171723,0.0229140949609509,0.0328088931940119,0.0234463646613958,0.0263280657664155,0.020927068780071,0.020738402985743
"WA",0.0202037375837479,0.0103911207775752,0.0145496818827671,0.0237506344183634,0.0112322901510087,0.0270638535949757,0.0242367162357555,0.00699939837105484,0.0183969843203502,0.0189759189743707,0.00651217195503864,0.00794248909235769,0.0237028304733195,0.023243226846505,0.0250027836471093,0.0210708898740437,0.0209212440579224,0.0190645775266487,0.00783618763979252,0.024591030557612,0.0082534239611555,0.0238552840002925,0.0234070033561691,0.0262218298296355,0.0206698500797718,0.00739205334076389,0.0228202279851069,0.0135710759179347,0.0217264456819649,0.0245816121803831,0.0254168516632931,0.0188450462477984,0.0111856483573908,0.0192376446208625,0.0177618412348164,0.0234760934310538,0.0152180185323023,0.0276578920950239,0.0253423477756052,0.0280977917992837,0.0105327458997046,0.0216309722024417,0.0153064585305058,0.00834486569783632,0.0227764096428616,0.0195460428745692,0.0234463646613958,0.0337925981477731,0.0257191181763227,0.0195236146863509,0.0205747289044306
"WI",0.0205362142335283,0.0195002692599069,0.0221728024182383,0.0177253684465713,0.00747729240828901,0.0221461705806822,0.0211764499851938,0.0068565823764125,0.0236760383418858,0.0197696052453593,0.0125430606162492,0.00699992048477641,0.0285963579481604,0.0268272190886613,0.021333836762715,0.0267155755865065,0.0249042963305738,0.0254099576380397,0.0166494613170859,0.0197564002700378,0.00794542264018063,0.0281789728707899,0.0285088589649224,0.0286481890761464,0.0268537678445883,0.0143960419331329,0.0276639588116106,0.0222196102185145,0.026177700398469,0.0277800787691788,0.027921006709233,0.012697049500685,0.00756525949468273,0.0140717734762173,0.0115243368884484,0.0285417937564811,0.0201688402735076,0.028133174797574,0.0285302061369754,0.0241813497295302,0.020109372857327,0.0265275096813219,0.0226355868146477,0.00737855284702233,0.0205918452806616,0.0238337797264081,0.0263280657664155,0.0257191181763227,0.032758390365235,0.0261305110269145,0.0256740036601749
"WV",0.0223849183196112,0.0256473655922817,0.0278007853967298,0.0142615616504826,0.00699303701231124,0.0183324675971757,0.0133763237309092,0.00731581842754799,0.019751572644426,0.0179698607073909,0.0174436995992731,0.00715259133674802,0.0278059635740922,0.0271618426677052,0.0135409342886626,0.0284595156864224,0.0276121665991799,0.0289631069445461,0.0211477642283944,0.011070194947274,0.00712708762009277,0.0248161692173165,0.0262384765154606,0.0253936573690084,0.0286291706270727,0.0205536356608607,0.0280731462215879,0.026928823753863,0.0271806315563753,0.0264975305214914,0.0231951459792042,0.00766502840976393,0.00751497004694368,0.0101247995113636,0.00731908282040048,0.0269862189431722,0.0263618063432014,0.025103794308913,0.0249082233281856,0.0164634775125768,0.0252246697016179,0.0282599435180162,0.0279449764183409,0.00756127465905435,0.0159739481983042,0.0214622172189189,0.020927068780071,0.0195236146863509,0.0261305110269145,0.0327047343010177,0.0283597536782096
"WY",0.0254056970920858,0.0234016349490064,0.0267568465012627,0.0147712283253264,0.00698923991501562,0.0205528471581775,0.0127526337091338,0.00753837671504572,0.0165059853164862,0.0144335789565083,0.0142275932929236,0.00735274143917371,0.0277711120168109,0.0284511595462655,0.0128070556938008,0.0279162212766041,0.0286018081569235,0.0283362861833265,0.0184860312257317,0.0115827879056356,0.00684029735032767,0.0238923135496179,0.024451078471338,0.0259417765542787,0.0277745110916586,0.0177251501942901,0.0281629417348795,0.0240987058326034,0.028900397750197,0.0277559451663839,0.023041851229607,0.00735196585014761,0.00738488430024948,0.00923961839097355,0.00710958622899782,0.0256318695869745,0.0265430010377326,0.0251887560488442,0.0235191415131451,0.0163554946334653,0.0220793245834373,0.0291908495307757,0.0266086331453233,0.00755062577185734,0.019861345965494,0.0197463846079639,0.020738402985743,0.0205747289044306,0.0256740036601749,0.0283597536782096,0.0327043326949708
