"","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
"GA",0.00137574417354074,0.00467150037412745,0.00398316602163577,0.00122245576759061,0.00134234240885518,0.00127342324121978,0.00129607724768742,0.00140601899473675,0.00326215895472006,0.00205982380177414,0.00634607774743622,0.00131778319410378,0.00262150366577415,0.00243088798308981,0.00146907395056097,0.00340971695137291,0.00278116769367827,0.00351238879618238,0.00527070247584929,0.00133480334948546,0.00212265614445908,0.00192886947235651,0.0031944296261833,0.00213480711375266,0.00351657274534711,0.0052484384225344,0.00230858276159259,0.00445986535018834,0.00258244655402183,0.00238183198446769,0.00155153669695566,0.00146628825341291,0.00145503692655353,0.00131360339404391,0.00149629740179989,0.00324469006089301,0.00317076272846283,0.0016388263909638,0.00259247531082395,0.00129429054609312,0.00481299039780925,0.00257558144111913,0.00407775068526936,0.00142588992518429,0.00133720746135092,0.00327073103988046,0.00136622304358104,0.00122284117822392,0.00235530804905124,0.00327553914697462,0.00267162585167121
"HI",0.0014811458721652,0.00146342629411568,0.00141126198980119,0.00319833627062868,0.00492483312166373,0.00136418584290452,0.00180450866368721,0.00168853542281812,0.00134854163768951,0.00212074539369,0.00131778319410378,0.00625388657539588,0.00130318573401925,0.00131542330415791,0.00147584129925393,0.00132771615967354,0.00136942026100255,0.00136464896806959,0.00144457285291109,0.00160974546265303,0.00134968414488546,0.00134202065828653,0.00131535849514326,0.00133821016972137,0.00134479890074432,0.00133054566303398,0.0013224708526975,0.00139671948860566,0.00138291228003929,0.0013313245806227,0.00136012629405144,0.00291568428128492,0.00491821590111997,0.00339702633597515,0.00267041771135118,0.00131746501917173,0.00137180869719764,0.00133921272599956,0.00132812466526458,0.00161053637748263,0.0014199951836547,0.00135829671581666,0.00140325994867939,0.00350052873851924,0.00133846329765752,0.00140750523928193,0.00136606548871027,0.00149142295178717,0.00131442951325246,0.00134309770656713,0.00138068144802262
"IA",0.0043611806450737,0.00406735332520637,0.00465812794348838,0.00302402114361996,0.0012900360616995,0.00406794823589277,0.00321047565817932,0.00133972728486317,0.00394623889428157,0.00309504658025354,0.00262150366577415,0.00130318573401925,0.00619622065405811,0.00533080897085643,0.0032736411513173,0.00531204917579121,0.00512068536351405,0.00514921553822597,0.00338394515956136,0.00298711490294714,0.00134873023170503,0.00504699358377888,0.00515984386569089,0.00531889253369018,0.005306783260471,0.00312283360058571,0.00544380650310595,0.00447947313146536,0.00528058469452568,0.0053696669772779,0.00487874674790794,0.0015850356701502,0.00142832384523641,0.0021142960434869,0.00149688937867059,0.00526429016713384,0.00435721541713727,0.00514949092624738,0.00497755016030209,0.0038527089937854,0.00403979368512374,0.00535703171264824,0.00467038647576448,0.00144827531759129,0.00381289897847311,0.00427391977122176,0.0046113087152817,0.00445086483332333,0.00536976054804345,0.00522134204891287,0.0052147977009345
"ID",0.00479595165758721,0.00391700530744675,0.00462208787608405,0.00337412736103558,0.0013139015190941,0.0042854765389686,0.00272131808092606,0.00136388732544227,0.00326400037717148,0.00290070658388483,0.00243088798308981,0.00131542330415791,0.00533080897085643,0.0061909448881706,0.00306387748770317,0.00531262057793153,0.00528871253134298,0.00513391258505975,0.00321613737082811,0.00262630074129837,0.00129407320427487,0.00448552498902338,0.00479844911167028,0.00510001133092587,0.00518293369986497,0.00289507663657829,0.00518677983577718,0.00413885044797379,0.00539285613354642,0.00550483973592648,0.00440304489990075,0.00150552916334085,0.00144558093283544,0.00236472631631579,0.00151428991150672,0.00502018792296178,0.00474460773593535,0.00503747260627943,0.00466940165352559,0.003587211146751,0.00372236346755714,0.00536229242185164,0.00465201821679895,0.00164237321317035,0.00438775016752542,0.00374436164819013,0.00389447733879944,0.00436456148562149,0.00503755558442641,0.0051003904564913,0.00534249551479874
"IL",0.00184926763167765,0.00146601277771997,0.00176963837920485,0.00390247832081819,0.00243879061227188,0.00378245935782805,0.00490694811797456,0.00169822389439209,0.00447176560657309,0.00410723336709273,0.00146907395056097,0.00147584129925393,0.0032736411513173,0.00306387748770317,0.006466588088325,0.00299375347776161,0.00250640751950654,0.00250027834836027,0.00169279365564521,0.00489088953228059,0.00309993893169875,0.00359124274233362,0.00412062698157991,0.00386851367128165,0.00294140744674705,0.00125795478930285,0.00287000882002407,0.00209182828434294,0.00267385340327515,0.00343538749517452,0.0039645074470947,0.00451095237411683,0.00163153072348239,0.00403841976839683,0.00467131446248682,0.00389177517065561,0.00156548361090076,0.00407050653832069,0.00450931399036813,0.00538426904120317,0.00179675248556839,0.00260707684209512,0.00202867563251052,0.00142436166810259,0.0035414165114256,0.0039012223548889,0.00363345741527371,0.00469496715151274,0.00400602045877648,0.00254268654975999,0.00240488045805814
"IN",0.00425277830806562,0.00464658593958743,0.00511638091280457,0.0028895909889813,0.00131013082146441,0.00377925950863368,0.00248662392867251,0.00134629735060423,0.00373543541168772,0.00312260680299899,0.00340971695137291,0.00132771615967354,0.00531204917579121,0.00531262057793153,0.00299375347776161,0.00615390603685438,0.0052914184920483,0.00544591836050699,0.00408334424054699,0.00229621020394493,0.00135606695279147,0.00443468917005347,0.00507799979273576,0.00498346730331398,0.00547888499551285,0.00379604850712531,0.00508343814041575,0.00496165081172813,0.00523654437293178,0.00525972035757643,0.00421593301106109,0.00146471173795631,0.00140992590771262,0.00214350060334545,0.00146627571914867,0.00526868148192053,0.00486899623383088,0.00484062782355923,0.0047755476456767,0.00329776353826144,0.00459588966882586,0.00527446930688278,0.00520733784229461,0.00143869177664518,0.0037207808746201,0.00416644732721003,0.0037229724236908,0.0039566448763482,0.00501659141568844,0.00534406461222821,0.00524204599527344
"KS",0.00465814203474835,0.00432753765377727,0.0050094131294867,0.00272345068693012,0.00133200219910673,0.00421540695534793,0.00221757439167486,0.00140662692941905,0.00287118189966439,0.00249177980527,0.00278116769367827,0.00136942026100255,0.00512068536351405,0.00528871253134298,0.00250640751950654,0.0052914184920483,0.00613301153229427,0.00533333566512078,0.00341526563259915,0.00220227706449411,0.00128395712830863,0.00414850271667459,0.00450239829769204,0.00493731306115928,0.0052489437484366,0.00332917559064368,0.00510644020270544,0.00457973187117827,0.00534732754331756,0.0051868031823601,0.0040905751943365,0.00138635148580017,0.00137332298736767,0.00164760343527616,0.00137553140187007,0.00477369368448048,0.00507983027306391,0.00482165420370011,0.00433099635976919,0.00296090603039787,0.00408568633950503,0.00536181620459122,0.00507796754883211,0.00140200910009135,0.00382233510892139,0.00391649120453179,0.00356042102418593,0.00392854471754321,0.00467647342207442,0.00518495128362379,0.00537078397613341
"KY",0.0042834731605644,0.00490055333575772,0.00534792115259563,0.00255200693852968,0.00132758514922952,0.00352017407332286,0.00216637360507058,0.00138537647697797,0.00348522169169629,0.0029663159006396,0.00351238879618238,0.00136464896806959,0.00514921553822597,0.00513391258505975,0.00250027834836027,0.00544591836050699,0.00533333566512078,0.00614461744409044,0.00416973367733905,0.00191242016173436,0.00133834671082992,0.00430766475370696,0.00483594256957106,0.00475080760723809,0.00543230199016214,0.00402706330082127,0.00506795435463357,0.00514787700138326,0.00520156033587098,0.00501135656337119,0.00404781515092968,0.00136611805507475,0.00137877499558287,0.00177943276658461,0.00135122726864889,0.00503768723195501,0.00509303079274968,0.00460468504056076,0.00451768599858312,0.0028735303212656,0.00479399732289208,0.00530170135834876,0.00540224106125432,0.00139062144747973,0.00329061825909833,0.00402456598094875,0.00357371372768429,0.00357990400222625,0.00477142537869856,0.00543862785958699,0.00532092484998019
"LA",0.00199824647930266,0.00513320566071935,0.00459372382206165,0.00136580724547683,0.00134755165184997,0.00137784290465332,0.00136969014621169,0.00136574956233502,0.00355276407990972,0.00236829912691385,0.00527070247584929,0.00144457285291109,0.00338394515956136,0.00321613737082811,0.00169279365564521,0.00408334424054699,0.00341526563259915,0.00416973367733905,0.00618659580051846,0.00132879464986402,0.00177827654530969,0.00267556604858288,0.00382832588218763,0.00281527148505128,0.00416322747120774,0.00521686231363805,0.00305945247720259,0.00487108337554879,0.00339236836208352,0.00316061955147916,0.0022362364216928,0.00130985859571264,0.00130228296093964,0.0014001465441213,0.00132146433710742,0.00391889191299656,0.0037377738284002,0.00228881050114441,0.00319686399747939,0.00148003720864979,0.00521446214300698,0.00337091260210184,0.00460389831743814,0.00136973740056337,0.00184701465894722,0.00344966516101248,0.00197905080458405,0.00147146190124993,0.00312639884731946,0.00397108017177627,0.00347126586349852
"MA",0.00169127034948463,0.00129194179150212,0.00139411678799219,0.00342986981964585,0.0022530740908709,0.00413239584512953,0.00541338542211481,0.00197250954275789,0.00380860250733933,0.00326221771686969,0.00133480334948546,0.00160974546265303,0.00298711490294714,0.00262630074129837,0.00489088953228059,0.00229621020394493,0.00220227706449411,0.00191242016173436,0.00132879464986402,0.00643992036413488,0.00303665150135141,0.00377885429217944,0.00346751449008652,0.0038093235276336,0.00242311010814738,0.00123335747739901,0.0028967618402042,0.00151155825535448,0.00247168373957582,0.00311076706943392,0.00428329082950148,0.00475707514397671,0.00164693296488873,0.00310442868840162,0.00439786069631473,0.00325102831895293,0.00129501872883599,0.00380045700818044,0.00401387750039268,0.0051078127694997,0.001393626876618,0.00237607247541837,0.00148581451888777,0.00136423538507201,0.00327152267567534,0.00385648801808102,0.00419079584480716,0.00461764907137381,0.00370981293959599,0.0020787366067659,0.00217499017339158
