"","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
"NC",0.000142177759189685,0.00025635715464028,0.000251723683492093,7.47888720650945e-05,6.43896053292032e-05,0.000113922415667379,8.63899256168166e-05,6.44094180314905e-05,0.000182101739771433,0.000141882398666347,0.000211850934616113,6.63464714344239e-05,0.000212782336455208,0.000196602199123015,9.93652817513329e-05,0.000235686568801681,0.0002175447913824,0.000244532618901999,0.000231384466721499,7.18015016103624e-05,6.84720481818532e-05,0.000184163787934203,0.000218986216422755,0.000190848631142373,0.000242300435877872,0.000228799602160903,0.000208097899766965,0.000298505536846438,0.000205758269761725,0.000193495144068992,0.000165588658589602,6.17018409154188e-05,6.23707296588142e-05,6.76277688821958e-05,6.09519969469289e-05,0.000224319619921052,0.000216277425298947,0.000175918346454847,0.00019638473353652,0.000105010484103567,0.000258909632590606,0.000213636031049689,0.000256941158626864,6.27646830785155e-05,9.75917599810555e-05,0.000201927189726242,0.00014930595869253,0.000121050646305035,0.000198193436825638,0.000240198458792174,0.000214954505729086
"ND",0.00022650175642858,0.000196494952855628,0.000228889401290497,0.000131393203896481,6.20929728051138e-05,0.000193308578470624,0.000119196533015242,6.66481934347722e-05,0.000148608018225203,0.000111319252236883,0.000122670455968492,6.56906063332274e-05,0.000250836452451992,0.000256169530341045,0.000127012431549395,0.000248744464789166,0.000254006847471857,0.000247082665527073,0.000161143073083849,0.000117409040226399,6.19515927625937e-05,0.000211333972587784,0.000220213177338088,0.000240267432398726,0.000246702501769356,0.000149042349677957,0.000247114102519619,0.000205758269761725,0.000291130924308416,0.000254261051041905,0.000207548746089663,6.59239713478481e-05,6.47681996427712e-05,8.12122715072075e-05,6.47933730798654e-05,0.000231514803955098,0.000224255089503811,0.000226233013767585,0.000210933739565721,0.000154498658049093,0.000185938615742933,0.000258358090839394,0.000228563945842845,6.66439459555005e-05,0.000199843484220584,0.000182999846741019,0.000189525733463763,0.000193794530928638,0.000233498623924615,0.000242444522215816,0.000257784412031078
"NE",0.000212920305010976,0.000178930648542077,0.000209439133954023,0.000157963109643924,6.24705011026131e-05,0.000211760662456314,0.000149901406924745,6.32311644372949e-05,0.000169258675146284,0.000142385629482827,0.000113140934173432,6.32401058185339e-05,0.000255068007303306,0.00026148893551656,0.000163186552614306,0.000249845362153121,0.00024638167647963,0.000238047673703858,0.000150134623664937,0.000147766548827482,6.4685812543884e-05,0.000223270370455022,0.000236486827204584,0.000252731855649305,0.000246611182050687,0.000129964380459831,0.00024623604670123,0.000193495144068992,0.000254261051041905,0.000293989365516629,0.000223417325756582,8.46473965101712e-05,6.73685136090131e-05,0.000111643988864448,8.04654411984311e-05,0.000245759349670019,0.00020852001285051,0.000244984815476753,0.000233027140736078,0.000187628002615453,0.000173703752598539,0.00024983951949685,0.00021438040822938,6.9286004805171e-05,0.000213807907544914,0.000196797760361264,0.000200072626114837,0.000219261911115145,0.000247791443342366,0.000236351429651575,0.00024757617756435
"NH",0.000156832748223508,0.000139954312116351,0.000160335040259054,0.000144718283698731,6.820770642029e-05,0.000198135449350359,0.000219223593969919,6.25751826244241e-05,0.00020796282774162,0.000178403768411716,7.37005432972033e-05,6.46082345464936e-05,0.000231748489504503,0.000209151869834207,0.000188320620021428,0.00020026374756684,0.000194309045227358,0.000192277872882755,0.000106224905632679,0.000203463354655807,8.3086663144587e-05,0.000259287598386408,0.000232691060154939,0.000245691058868564,0.000208918627577996,8.9556603008454e-05,0.000236450362826977,0.000165588658589602,0.000207548746089663,0.000223417325756582,0.000294294331100144,0.000136603799886588,6.59045197026326e-05,0.000109450602346129,0.00011373729228046,0.000228367286791548,0.000144566196220546,0.000240647884698171,0.000245421121784239,0.000224982437360277,0.000147329884056028,0.000212396809180286,0.00016658493356876,6.16081636787202e-05,0.000158124177985078,0.00021843553836714,0.000256362391841182,0.000226712041070732,0.000249048485770628,0.000206894974937963,0.000205527623622112
"NJ",5.75437780158583e-05,5.90149652184436e-05,5.93665952870242e-05,0.000173871613438024,0.000169070511735831,0.00013859397360865,0.000221137480389209,0.00012196211495116,0.000151435526910758,0.000181730279348219,6.96511021098507e-05,0.000138499795741509,7.52917995847151e-05,7.15151098299647e-05,0.000214277652222183,6.95762150344137e-05,6.58539742597385e-05,6.48928530434917e-05,6.22204362526221e-05,0.00022596888833157,0.000173779259470612,0.000116734371110155,0.000115305585317236,0.000108107893591736,6.95815719767532e-05,6.62811412297582e-05,7.38038989136753e-05,6.17018409154188e-05,6.59239713478481e-05,8.46473965101712e-05,0.000136603799886588,0.000311127344873027,0.000132574719888318,0.000188166816584144,0.000262028706492629,0.000102526842163446,5.75692371214304e-05,0.000127221369124487,0.000142907589746353,0.000207597191390096,6.01909726447447e-05,6.72701442591507e-05,6.06299236871745e-05,7.82958664479916e-05,0.000100131226948096,0.000125277440548817,0.000127402204748099,0.000168093159432523,0.000113254546472159,6.8370160815487e-05,6.55777200831068e-05
"NM",0.000111282987885431,6.2208024657821e-05,6.35504487446791e-05,0.000189647700370798,0.000211005504525279,7.46872453486787e-05,9.26548379632054e-05,6.39712563222247e-05,6.57164188075459e-05,0.000124171282784704,6.91166455907248e-05,0.000233623339155764,6.78477303210589e-05,6.86674703467197e-05,7.75003910398438e-05,6.69737980488081e-05,6.52350991698319e-05,6.54940785212771e-05,6.18605811491711e-05,7.82320228226236e-05,6.39077453554357e-05,6.89931430365365e-05,6.68716431526397e-05,6.52810487832256e-05,6.53030729486255e-05,6.46239879412188e-05,6.7348498187438e-05,6.23707296588142e-05,6.47681996427712e-05,6.73685136090131e-05,6.59045197026326e-05,0.000132574719888318,0.000300112290588674,0.000188285240356616,0.00011744756348441,6.64162664869861e-05,6.68725822747285e-05,8.05868352107313e-05,6.68910057731435e-05,9.74037495317018e-05,6.24062781380563e-05,6.65058389583078e-05,6.29394149093164e-05,0.000185332433275267,6.5083952133339e-05,6.0147476594171e-05,6.7495312976497e-05,9.97732214594423e-05,6.74802467272626e-05,6.70316772705779e-05,6.58713445300031e-05
"NV",0.000114320327935256,6.13554947378323e-05,6.72445764098196e-05,0.000251959733270159,0.000198243336240267,0.00012459272614426,0.000154421948943718,6.47708639589522e-05,0.000126439574661351,0.000193341573806038,6.23983203285157e-05,0.000161364334499806,0.000100432537239927,0.000112328386820392,0.000191831576769672,0.000101819801835443,7.82638712680488e-05,8.45259811872043e-05,6.65092622043155e-05,0.000147465465310333,7.48946545685984e-05,0.000106446580084683,0.000129334347465277,0.000106498255021942,8.9581500974844e-05,6.19839646990548e-05,8.62850235594975e-05,6.76277688821958e-05,8.12122715072075e-05,0.000111643988864448,0.000109450602346129,0.000188166816584144,0.000188285240356616,0.000304667087256753,0.000199116465074224,0.000124210118769549,8.73883685829835e-05,0.000139127746212626,0.000141931872825347,0.000185742337137713,6.52282005582413e-05,8.51790737294189e-05,6.8792856749382e-05,0.00018251418986792,0.000136736566159942,7.21898179516242e-05,9.16190792822461e-05,0.000171595039982385,0.000125516744895889,9.03107116908667e-05,8.24151146602271e-05
"NY",5.89777331601102e-05,5.85849110444833e-05,5.90921872856712e-05,0.000174148402606117,0.000180547274331312,0.000129954848510621,0.000196595170988303,0.000138889875137363,0.000144716378405366,0.000167424542690984,7.10765859829334e-05,0.000126849230535913,7.11047058572978e-05,7.19312597674956e-05,0.000221895114999785,6.96505067116969e-05,6.53400024885683e-05,6.41855162129402e-05,6.27717280447146e-05,0.000208905611642827,0.000184594577600064,9.35427488776015e-05,0.000110181988140895,9.85560083150315e-05,6.81851197277553e-05,6.87206062802381e-05,6.77617572863874e-05,6.09519969469289e-05,6.47933730798654e-05,8.04654411984311e-05,0.00011373729228046,0.000262028706492629,0.00011744756348441,0.000199116465074224,0.000307046352423825,9.91332873056523e-05,6.23587777481433e-05,0.00011555114727246,0.000133669659299799,0.000197484299810691,5.94242984600236e-05,6.46749664070909e-05,6.08481496857718e-05,9.71983730776317e-05,0.000114491355186661,0.00011625579171149,0.000101505143438308,0.000158431238174751,0.000102794239529679,6.5284411577029e-05,6.34157537092707e-05
"OH",0.000167259969725053,0.0002024317298412,0.000215801117470852,0.00014763100931854,6.5591226140666e-05,0.00018243915080116,0.000167372909330078,6.07564216484262e-05,0.000218060164826446,0.000182541738002213,0.000154128111045049,6.25817538692687e-05,0.00025006243561829,0.000238467177800124,0.000184865717343766,0.000250271030288467,0.000226758296320654,0.000239298423740138,0.000186153807175543,0.000154429188720808,7.52276691183186e-05,0.000233567174667225,0.000260690294715727,0.000247085594406552,0.000252585397623042,0.00016193312831883,0.000237435578469841,0.000224319619921052,0.000231514803955098,0.000245759349670019,0.000228367286791548,0.000102526842163446,6.64162664869861e-05,0.000124210118769549,9.91332873056523e-05,0.000292931376128485,0.000193409162330176,0.000238551266985537,0.000253810114587903,0.000197939978317972,0.000210321047812922,0.000232488207777399,0.00022518794219994,6.62147051026616e-05,0.000177639788916657,0.000224495166667427,0.000206492935915802,0.00020940095683872,0.000254585752951329,0.00024071040970916,0.000228629947859125
"OK",0.000220322207795482,0.000224288671375717,0.000247585179352483,0.000127217322963876,6.90597612475736e-05,0.000156278391077346,6.4274400125533e-05,6.80963340053453e-05,0.000104072989003391,0.000116169917689354,0.00015061644124355,6.51631678977841e-05,0.000206974894075061,0.000225376665957481,7.43630446335172e-05,0.000231285324059356,0.000241300287461451,0.000241927333843632,0.000177550400461482,6.15155181843525e-05,6.19110290314701e-05,0.000155560994449698,0.000179543954918559,0.000185107912809585,0.000225798023048666,0.000185694485522561,0.000210344563294783,0.000216277425298947,0.000224255089503811,0.00020852001285051,0.000144566196220546,5.75692371214304e-05,6.68725822747285e-05,8.73883685829835e-05,6.23587777481433e-05,0.000193409162330176,0.000302897253721746,0.000189919929869713,0.000167382843656527,8.87370960217471e-05,0.000201436252871663,0.000231026434026826,0.000241973932025684,0.000104480691151465,0.000146159680217744,0.000138710998658184,0.000115863717105313,0.000135740967772696,0.000179901075279127,0.00023514080349337,0.000236757015429158
"OR",0.000200232784037714,0.000149838513543911,0.00018533405998908,0.000182430086998077,7.03708911503952e-05,0.000228954243847197,0.000187700746039145,6.20300667322532e-05,0.000178140652351945,0.000183428031504926,7.78469472367747e-05,6.36148056893282e-05,0.000244609282985781,0.000239288228667777,0.000193355751080651,0.00022993777794356,0.000229036499814157,0.000218730107942482,0.000108722260820305,0.000180527954530596,6.81774885196413e-05,0.000235034151211379,0.000235619286757335,0.000254501018367206,0.000227634083543726,9.77233646261751e-05,0.000241487142801799,0.000175918346454847,0.000226233013767585,0.000244984815476753,0.000240647884698171,0.000127221369124487,8.05868352107313e-05,0.000139127746212626,0.00011555114727246,0.000238551266985537,0.000189919929869713,0.000298618798975318,0.000245998316299892,0.0002191851327563,0.000148494220095968,0.000232086015733373,0.000191226794760685,6.71886660255769e-05,0.000186412507099254,0.000197939742822974,0.000216823274118063,0.000246701568378454,0.000250940972731447,0.000223919646767773,0.000224677484509752
"PA",0.000151434469742055,0.000171040221111618,0.000185367438121728,0.000161731161570073,7.00204513554835e-05,0.000192744246053671,0.000207638385191849,6.32535636084097e-05,0.000233236065545937,0.000209317968464946,0.000123146838400415,6.30881045794647e-05,0.000236441813991996,0.000221804253430128,0.000214199826301182,0.000226846362524748,0.00020572944575498,0.000214597510452091,0.000151856294423331,0.000190665778700441,9.76671469499177e-05,0.000242571064155691,0.000257090975081686,0.000245485803271146,0.00023033238131402,0.000125630927949041,0.000228746390030427,0.00019638473353652,0.000210933739565721,0.000233027140736078,0.000245421121784239,0.000142907589746353,6.68910057731435e-05,0.000141931872825347,0.000133669659299799,0.000253810114587903,0.000167382843656527,0.000245998316299892,0.000292904530588966,0.000228849665697042,0.000181658607167303,0.000214860743652397,0.000195824498662595,6.40924876212171e-05,0.000171024964026779,0.000229037422318332,0.000224224152020913,0.000226047484788577,0.000254482394246479,0.000222175201908816,0.000209784935101819
"RI",0.000124993203569989,7.69984162279086e-05,9.76393399948173e-05,0.000200307427185162,0.000104885412354695,0.000202105054474505,0.000252439409710029,6.82759861590057e-05,0.000208568009558995,0.000201633252049803,6.14809283071848e-05,7.65031250973834e-05,0.000183010009731095,0.000170398425609967,0.000255761629340519,0.000156649188454562,0.000140647903153351,0.000136497413354004,7.03042000821482e-05,0.000242629502035735,0.000121316971163214,0.000210064173285726,0.000207436275161972,0.00020826052042868,0.000156673399189233,6.0825172738594e-05,0.000174177945056618,0.000105010484103567,0.000154498658049093,0.000187628002615453,0.000224982437360277,0.000207597191390096,9.74037495317018e-05,0.000185742337137713,0.000197484299810691,0.000197939978317972,8.87370960217471e-05,0.0002191851327563,0.000228849665697042,0.000302637598914889,8.92577210781716e-05,0.000154758954698649,0.000106687021533636,6.62852853952018e-05,0.000176494523596523,0.000187220629029756,0.000212974242981437,0.00025062536512324,0.000215691668883772,0.000146850154356009,0.000145886973736774
"SC",0.000117346207929464,0.000261395274217583,0.000243728465243186,6.70089434442573e-05,6.62294657215831e-05,8.24349462118195e-05,7.48696523082377e-05,6.42913126922736e-05,0.000181447025752676,0.000138873017536291,0.000228624954794029,6.74521052064773e-05,0.000191896840072446,0.000176818382992113,8.53486963065855e-05,0.000218312313328513,0.000194076816587271,0.000227722752517392,0.00024769552257216,6.61995672818213e-05,6.9866404130897e-05,0.000168353704353167,0.000206256644915439,0.000166684269779658,0.000226107797424653,0.000241268276479541,0.000187272907856266,0.000258909632590606,0.000185938615742933,0.000173703752598539,0.000147329884056028,6.01909726447447e-05,6.24062781380563e-05,6.52282005582413e-05,5.94242984600236e-05,0.000210321047812922,0.000201436252871663,0.000148494220095968,0.000181658607167303,8.92577210781717e-05,0.000298239169091781,0.00019279434124634,0.000246292631041039,6.45287218161429e-05,8.08277205184576e-05,0.000189925697098631,0.000132194253934789,9.39494927473652e-05,0.000179370640610108,0.000224997825424925,0.000196942123599178
"SD",0.0002281883615023,0.000202878938682536,0.000235733376267773,0.000134897853315596,6.2338280627003e-05,0.000188467420291328,0.000122135022255506,6.69244945105939e-05,0.00015429953080009,0.000127674950371315,0.000122344351821734,6.45213265731449e-05,0.000254467811465375,0.00025471770379933,0.000123840435135682,0.000250545961487364,0.000254695082696723,0.000251839528692109,0.000160123889218842,0.000112867348026941,6.094163814619e-05,0.000220256730954764,0.000223577679054663,0.000238340273356718,0.000248483106329098,0.000154141691254653,0.000255025868598377,0.000213636031049689,0.000258358090839394,0.00024983951949685,0.000212396809180286,6.72701442591507e-05,6.65058389583078e-05,8.51790737294189e-05,6.46749664070909e-05,0.000232488207777399,0.000231026434026826,0.000232086015733373,0.000214860743652397,0.000154758954698649,0.00019279434124634,0.00029107662084667,0.00023308809640516,6.75722430902119e-05,0.000179189320146877,0.000179611875756119,0.000195900359952446,0.000192942931064989,0.000236618836355001,0.000252071718416873,0.000260375170197352
"TN",0.000177387517816425,0.000250670881855767,0.000260413265320144,9.4520569555138e-05,6.41224168350983e-05,0.000140719738687414,7.88052821841702e-05,6.61443158738198e-05,0.000157580758976574,0.000133522301919811,0.000193699859967595,6.66571540381894e-05,0.000221851034105183,0.000220978511613231,9.636542698809e-05,0.000247357106578426,0.000241211804998764,0.000256615329832758,0.000218692737301056,7.05786318143597e-05,6.54700885009854e-05,0.000180596263254795,0.000214730720212864,0.000202126662552723,0.000249944107503014,0.000214791803231535,0.000219419894308178,0.000256941158626864,0.000228563945842845,0.00021438040822938,0.00016658493356876,6.06299236871745e-05,6.29394149093164e-05,6.8792856749382e-05,6.08481496857718e-05,0.00022518794219994,0.000241973932025684,0.000191226794760685,0.000195824498662595,0.000106687021533636,0.000246292631041039,0.00023308809640516,0.000293360453742311,6.34011169923027e-05,0.000128801900119495,0.000190551069758733,0.000142384734291058,0.000136529830719635,0.000201903845352876,0.000249262289657423,0.000237342437623408
"TX",0.000121871565945406,6.45132463794128e-05,6.35000450646331e-05,0.000178049649088003,0.000190047068333323,7.59490627227546e-05,6.37622419027759e-05,6.45249938494739e-05,6.17627603822117e-05,8.61546026836862e-05,6.77321151180574e-05,0.000166280868742942,6.8795458051263e-05,7.80154271213398e-05,6.76595203947481e-05,6.8340224104283e-05,6.65977366742934e-05,6.60568044578636e-05,6.50647779031583e-05,6.48034231239007e-05,6.23236917991031e-05,6.37022835117238e-05,6.55944933676343e-05,6.42839785260782e-05,6.64288569023365e-05,6.34913125597373e-05,6.80904090070117e-05,6.27646830785155e-05,6.66439459555005e-05,6.9286004805171e-05,6.16081636787202e-05,7.82958664479916e-05,0.000185332433275267,0.00018251418986792,9.71983730776317e-05,6.62147051026616e-05,0.000104480691151465,6.71886660255769e-05,6.40924876212171e-05,6.62852853952018e-05,6.45287218161429e-05,6.75722430902119e-05,6.34011169923027e-05,0.000302562882232808,9.69599115698498e-05,5.78906640558055e-05,6.0837102077449e-05,7.44341415640339e-05,6.58148695305387e-05,6.74447029773675e-05,6.73497175329251e-05
"UT",0.000191095347563707,8.81405582074856e-05,0.0001234549390813,0.000170057427604711,7.20693649793241e-05,0.000206541668018497,0.000131354234399469,6.38141400041219e-05,0.000107743536421481,7.81358244982481e-05,6.35195523225537e-05,6.35792066112793e-05,0.000181118968569811,0.000208425344907108,0.000168223105161407,0.000176743207226366,0.000181567200275852,0.000156309775949937,8.7736232155777e-05,0.000155402704350785,6.91708493406115e-05,0.000141103097732086,0.000166428764964638,0.000198098361365089,0.000166242104977238,6.72709631253868e-05,0.000161261429919514,9.75917599810555e-05,0.000199843484220584,0.000213807907544914,0.000158124177985078,0.000100131226948096,6.5083952133339e-05,0.000136736566159942,0.000114491355186661,0.000177639788916657,0.000146159680217744,0.000186412507099254,0.000171024964026779,0.000176494523596523,8.08277205184576e-05,0.000179189320146877,0.000128801900119495,9.69599115698498e-05,0.000294405008107327,0.00013161302330482,0.000135472997739592,0.000203159950209475,0.000183674175497259,0.000142483673744134,0.000177158301976165
"VA",9.41580114721572e-05,0.000173945088655697,0.000169837611725729,8.88428144641606e-05,6.43398467422665e-05,0.000169675128933205,0.000191569013414319,6.95511410776322e-05,0.000229932945483406,0.00016278026857997,0.000155365100349351,6.68588123196052e-05,0.000203018213984728,0.00017786333272961,0.000185314474122764,0.000197913096246499,0.000186039769577529,0.000191173499095034,0.000163864765209173,0.000183189519596551,0.000135017800490229,0.000208925691271695,0.000227621871899415,0.000222622116915506,0.000214822354416453,0.000139467930567622,0.000199621505099779,0.000201927189726242,0.000182999846741019,0.000196797760361264,0.00021843553836714,0.000125277440548817,6.0147476594171e-05,7.21898179516242e-05,0.00011625579171149,0.000224495166667427,0.000138710998658184,0.000197939742822974,0.000229037422318332,0.000187220629029756,0.000189925697098631,0.000179611875756119,0.000190551069758733,5.78906640558055e-05,0.00013161302330482,0.000304401605030741,0.000204388069250457,0.000174345876257732,0.000212591430275677,0.000191437678279863,0.000176132875052518
"VT",0.000144967502122816,0.000122853644163734,0.00014178255954755,0.000124287590809171,6.57723480394462e-05,0.000172667622225784,0.000216404928205308,6.42742594681097e-05,0.000205857372783502,0.000154933243745158,6.48978401701052e-05,6.48903560547779e-05,0.000219044743378766,0.000184994074772031,0.000172595199377729,0.000176847309409375,0.000169125850754394,0.000169757276019192,9.40081660954622e-05,0.000199069690852937,8.75199791453712e-05,0.000254663970730655,0.000214938777308734,0.000227415170616291,0.000186483075469825,8.12174740390791e-05,0.000223605697264142,0.00014930595869253,0.000189525733463763,0.000200072626114837,0.000256362391841182,0.000127402204748099,6.7495312976497e-05,9.16190792822461e-05,0.000101505143438308,0.000206492935915802,0.000115863717105313,0.000216823274118063,0.000224224152020913,0.000212974242981437,0.000132194253934789,0.000195900359952446,0.000142384734291058,6.0837102077449e-05,0.000135472997739592,0.000204388069250457,0.000292647226329304,0.000209135783553808,0.000234839845879447,0.000186664286340757,0.000184981434039497
"WA",0.00018021235066985,9.26862316271365e-05,0.000129779569880237,0.000211849794657624,0.000100189254742022,0.000241402891634197,0.00021618552444856,6.24329052232978e-05,0.000164096557672259,0.000169260511839294,5.80869658952521e-05,7.08450415954128e-05,0.000211423395271276,0.000207323844402467,0.000223018656605388,0.000187947134987612,0.000186612331257394,0.000170051324234613,6.98968588858036e-05,0.000219345920714502,7.36185038510475e-05,0.000212783243089029,0.000208784690430027,0.000233892247554465,0.000184369959044878,6.59352906012582e-05,0.00020355079900296,0.000121050646305035,0.000193794530928638,0.000219261911115145,0.000226712041070732,0.000168093159432523,9.97732214594423e-05,0.000171595039982385,0.000158431238174751,0.00020940095683872,0.000135740967772696,0.000246701568378454,0.000226047484788577,0.00025062536512324,9.39494927473652e-05,0.000192942931064989,0.000136529830719635,7.44341415640339e-05,0.000203159950209475,0.000174345876257732,0.000209135783553808,0.000301421631626741,0.000229408183733249,0.000174145822356648,0.000183521501647545
"WI",0.000183177960292891,0.000173937586917071,0.000197775922804657,0.000158105909909231,6.66956020368989e-05,0.000197538373389418,0.000188888705114846,6.11590218142967e-05,0.000211184416074229,0.000176339997404594,0.000111881003644939,6.24375623487772e-05,0.000255072452068468,0.000239292170266146,0.000190292556309402,0.000238296337793222,0.000222140174059748,0.0002266505480677,0.000148509083970303,0.000176222212285214,7.08712081176606e-05,0.000251349480236367,0.000254291982742672,0.000255534772932294,0.000239528978613766,0.00012840913946529,0.000246755681992452,0.000198193436825638,0.000233498623924615,0.000247791443342366,0.000249048485770628,0.000113254546472159,6.74802467272626e-05,0.000125516744895889,0.000102794239529679,0.000254585752951329,0.000179901075279127,0.000250940972731447,0.000254482394246479,0.000215691668883772,0.000179370640610108,0.000236618836355001,0.000201903845352876,6.58148695305387e-05,0.000183674175497259,0.000212591430275677,0.000234839845879447,0.000229408183733249,0.000292196753566448,0.000233077706382046,0.000229005773388597
"WV",0.000199667944270606,0.00022876816840029,0.000247976141347374,0.000127209608549057,6.23761634740107e-05,0.000163521084431598,0.000119313504883727,6.52552939988077e-05,0.000176179151056763,0.000160286720507283,0.000155593493339196,6.37993486518573e-05,0.000248022329410884,0.000242276929968111,0.000120781790414306,0.000253851852881978,0.000246293708245772,0.000258343762560921,0.000188632835247098,9.87434055482157e-05,6.35718617965065e-05,0.000221354101969274,0.000234040731881732,0.000226505153692699,0.000255365133062469,0.00018333335512311,0.000250405532655522,0.000240198458792174,0.000242444522215816,0.000236351429651575,0.000206894974937963,6.8370160815487e-05,6.70316772705779e-05,9.03107116908667e-05,6.5284411577029e-05,0.00024071040970916,0.00023514080349337,0.000223919646767773,0.000222175201908816,0.000146850154356009,0.000224997825424925,0.000252071718416873,0.000249262289657423,6.74447029773675e-05,0.000142483673744134,0.000191437678279863,0.000186664286340757,0.000174145822356648,0.000233077706382046,0.000291718154722041,0.000252962000401314
"WY",0.000226612545049778,0.000208736805563668,0.000238664464162498,0.000131755709445041,6.23422943036887e-05,0.000183326321873867,0.000113750343887027,6.72404589706239e-05,0.000147229313471127,0.000128743960445398,0.00012690661918688,6.55846381457161e-05,0.000247711462125258,0.000253777318175022,0.000114235774552729,0.000249005800893166,0.000255121066584904,0.0002527526761414,0.000164890834081373,0.000103315608170639,6.10137634026141e-05,0.000213113537525912,0.000218097582661009,0.000231394241487239,0.000247741781033621,0.000158103963152773,0.000251206486462351,0.000214954505729086,0.000257784412031078,0.00024757617756435,0.000205527623622112,6.55777200831068e-05,6.58713445300031e-05,8.24151146602271e-05,6.34157537092707e-05,0.000228629947859125,0.000236757015429158,0.000224677484509752,0.000209784935101819,0.000145886973736774,0.000196942123599178,0.000260375170197352,0.000237342437623408,6.73497175329251e-05,0.000177158301976165,0.000176132875052518,0.000184981434039497,0.000183521501647545,0.000229005773388597,0.000252962000401314,0.000291714572495264
